code,name,type,imageUrl
SPDi22-37[EN],Guzuko,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/SPDi22-37[EN].jpg
SPDi22-38[EN],Remember,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/SPDi22-38[EN].jpg
SPDi22-39[EN],Hanayo,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/SPDi22-39[EN].jpg
SPDi22-40[EN],Milulun,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/SPDi22-40[EN].jpg
SPDi22-41[EN],Midoriko,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/SPDi22-41[EN].jpg
SPDi22-42[EN],Hanare,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/SPDi22-42[EN].jpg
SPDi22-43[EN],Sashe,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/SPDi22-43[EN].jpg
SPDi22-44[EN],Piruluk,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/SPDi22-44[EN].jpg
SPDi22-45[EN],Aiyai,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/SPDi22-45[EN].jpg
SPDi22-46[EN],Alfou,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/SPDi22-46[EN].jpg
SPDi22-47[EN],Myu,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/SPDi22-47[EN].jpg
SPDi22-48[EN],Mugen,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/SPDi22-48[EN].jpg
WXDi-D01-001[EN],"At =Noll=, the Opened Gate",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D01-001[EN].jpg
WXDi-D01-001P[EN],"At =Noll=, the Opened Gate",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D01-001P[EN].jpg
WXDi-D01-002[EN],"At =Ett=, the Opened Gate",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D01-002[EN].jpg
WXDi-D01-002S[EN],"At =Ett=, the Opened Gate",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D01-002S[EN].jpg
WXDi-D01-003[EN],"At =Tva=, the Opened Gate",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D01-003[EN].jpg
WXDi-D01-003S[EN],"At =Tva=, the Opened Gate",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D01-003S[EN].jpg
WXDi-D01-004[EN],"At =Tre=, the Opened Gate",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D01-004[EN].jpg
WXDi-D01-004S[EN],"At =Tre=, the Opened Gate",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D01-004S[EN].jpg
WXDi-D01-004D[EN],"At =Tre=, the Opened Gate",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D01-004D[EN].jpg
WXDi-D01-005[EN],"Tawil =Noll=, Awakened One",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D01-005[EN].jpg
WXDi-D01-005P[EN],"Tawil =Noll=, Awakened One",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D01-005P[EN].jpg
WXDi-D01-006[EN],Tawil =Screech=,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D01-006[EN].jpg
WXDi-D01-007[EN],Tawil =Rainbow=,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D01-007[EN].jpg
WXDi-D01-008[EN],"Umr =Noll=, Key to Salvation",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D01-008[EN].jpg
WXDi-D01-008P[EN],"Umr =Noll=, Key to Salvation",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D01-008P[EN].jpg
WXDi-D01-009[EN],Umr =Draw=,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D01-009[EN].jpg
WXDi-D01-010[EN],Umr =Down=,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D01-010[EN].jpg
WXDi-D01-011[EN],Harmonic Call,PIECE,https://u.cubeupload.com/riokaru/WXDiD01011EN.jpg
WXDi-D01-011D[EN],Harmonic Call,PIECE,https://u.cubeupload.com/riokaru/WXDiD01011DEN.jpg
WXDi-D01-012[EN],"Camelopar, Natural Planet",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D01-012[EN].jpg
WXDi-D01-013[EN],"Sen no Rikyu, Jade General",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D01-013[EN].jpg
WXDi-D01-014[EN],Zwei =Slow Loris=,SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D01-014[EN].jpg
WXDi-D01-015[EN],"Tobiel, Full Armed",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D01-015[EN].jpg
WXDi-D01-016[EN],"Assylen, Natural Crystal",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D01-016[EN].jpg
WXDi-D01-017[EN],"Atalanta, Jade Angel",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D01-017[EN].jpg
WXDi-D01-018[EN],"Water Buffalo, Phantom Aquatic Beast",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D01-018[EN].jpg
WXDi-D01-019[EN],"Koalala, Phantom Terra Beast",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D01-019[EN].jpg
WXDi-D01-020[EN],Servant ♯,SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D01-020[EN].jpg
WXDi-D01-021[EN],Polygenesis,SPELL,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D01-021[EN].jpg
WXDi-D02-001[EN],"Lize, Level 0",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D02-001[EN].jpg
WXDi-D02-001P[EN],"Lize, Level 0",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D02-001P[EN].jpg
WXDi-D02-002[EN],"[Center] Lize, Level 1",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D02-002[EN].jpg
WXDi-D02-002S[EN],"[Center] Lize, Level 1",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D02-002S[EN].jpg
WXDi-D02-003[EN],"[Center] Lize, Level 2",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D02-003[EN].jpg
WXDi-D02-003S[EN],"[Center] Lize, Level 2",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D02-003S[EN].jpg
WXDi-D02-004[EN],"[Center] Lize, Level 3",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D02-004[EN].jpg
WXDi-D02-004S[EN],"[Center] Lize, Level 3",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D02-004S[EN].jpg
WXDi-D02-004D[EN],"[Center] Lize, Level 3",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D02-004D[EN].jpg
WXDi-D02-005[EN],"Ange, Level 0",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D02-005[EN].jpg
WXDi-D02-005P[EN],"Ange, Level 0",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D02-005P[EN].jpg
WXDi-D02-006[EN],"[Assist] Ange, Level 1",ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D02-006[EN].jpg
WXDi-D02-007[EN],"[Assist] Ange, Level 2",ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D02-007[EN].jpg
WXDi-D02-008[EN],"Toko, Level 0",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D02-008[EN].jpg
WXDi-D02-008P[EN],"Toko, Level 0",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D02-008P[EN].jpg
WXDi-D02-009[EN],"[Assist] Toko, Level 1",ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D02-009[EN].jpg
WXDi-D02-010[EN],"[Assist] Toko, Level 2",ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D02-010[EN].jpg
WXDi-D02-011[EN],Samba Carnival,PIECE,https://u.cubeupload.com/riokaru/WXDiD02011EN.jpg
WXDi-D02-011D[EN],Samba Carnival,PIECE,https://u.cubeupload.com/riokaru/WXDiD02011DEN.jpg
WXDi-D02-012[EN],"Chihiro Yuki, Code 2434",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D02-012[EN].jpg
WXDi-D02-012P[EN],"Chihiro Yuki, Code 2434",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D02-012P[EN].jpg
WXDi-D02-013[EN],"Ichigo Ushimi, Code 2434",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D02-013[EN].jpg
WXDi-D02-013P[EN],"Ichigo Ushimi, Code 2434",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D02-013P[EN].jpg
WXDi-D02-014[EN],"Kazaki Morinaka, Code 2434",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D02-014[EN].jpg
WXDi-D02-014P[EN],"Kazaki Morinaka, Code 2434",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D02-014P[EN].jpg
WXDi-D02-015[EN],"Era Otogibara, Code 2434",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D02-015[EN].jpg
WXDi-D02-015P[EN],"Era Otogibara, Code 2434",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D02-015P[EN].jpg
WXDi-D02-016[EN],"Kaede Higuchi, Code 2434",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D02-016[EN].jpg
WXDi-D02-016P[EN],"Kaede Higuchi, Code 2434",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D02-016P[EN].jpg
WXDi-D02-017[EN],"Rin Shizuka, Code 2434",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D02-017[EN].jpg
WXDi-D02-017P[EN],"Rin Shizuka, Code 2434",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D02-017P[EN].jpg
WXDi-D02-018[EN],"Sara Hoshikawa, Code 2434",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D02-018[EN].jpg
WXDi-D02-019[EN],"Mao Matsukai, Code 2434",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D02-019[EN].jpg
WXDi-D02-020[EN],Servant ♯,SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D02-020[EN].jpg
WXDi-D02-020P[EN],Servant ♯,SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D02-020P[EN].jpg
WXDi-D02-021[EN],In Wonderland,SPELL,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D02-021[EN].jpg
WXDi-D02-021P[EN],In Wonderland,SPELL,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D02-021P[EN].jpg
WXDi-D03-001[EN],"Hirana, a Spark of Hope",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D03-001[EN].jpg
WXDi-D03-002[EN],"Hirana, a Dream of a Miracle",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D03-002[EN].jpg
WXDi-D03-002S[EN],"Hirana, a Dream of a Miracle",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D03-002S[EN].jpg
WXDi-D03-003[EN],"Hirana, a Glimpse of the Truth",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D03-003[EN].jpg
WXDi-D03-003S[EN],"Hirana, a Glimpse of the Truth",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D03-003S[EN].jpg
WXDi-D03-004[EN],"Hirana, a Step Towards the Top",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D03-004[EN].jpg
WXDi-D03-004S[EN],"Hirana, a Step Towards the Top",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D03-004S[EN].jpg
WXDi-D03-004D[EN],"Hirana, a Step Towards the Top",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D03-004D[EN].jpg
WXDi-D03-005[EN],"Akino, Bound for the Future",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D03-005[EN].jpg
WXDi-D03-006[EN],Akino*Rock,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D03-006[EN].jpg
WXDi-D03-007[EN],Akino*Paper,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D03-007[EN].jpg
WXDi-D03-008[EN],"Rei, On the Wings of Tomorrow",LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D03-008[EN].jpg
WXDi-D03-009[EN],Rei*Flash Blade,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D03-009[EN].jpg
WXDi-D03-010[EN],Rei*Empty Blade,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D03-010[EN].jpg
WXDi-D03-011[EN],Glory Grow,PIECE,https://u.cubeupload.com/riokaru/WXDiD03011EN.jpg
WXDi-D03-011D[EN],Glory Grow,PIECE,https://u.cubeupload.com/riokaru/WXDiD03011DEN.jpg
WXDi-D03-012[EN],"Romail, Lightly Armed",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D03-012[EN].jpg
WXDi-D03-013[EN],"Lancelot, Crimson General",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D03-013[EN].jpg
WXDi-D03-014[EN],"Volcanic, Natural Crystal",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D03-014[EN].jpg
WXDi-D03-015[EN],"Kagutsuchi, Crimson Angel",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D03-015[EN].jpg
WXDi-D03-016[EN],"Letti, Heavy Armed",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D03-016[EN].jpg
WXDi-D03-017[EN],"Adamanthia, Natural Crystal",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D03-017[EN].jpg
WXDi-D03-018[EN],"Bronze, Natural Crystal",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D03-018[EN].jpg
WXDi-D03-019[EN],"Silvana, Natural Crystal",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D03-019[EN].jpg
WXDi-D03-020[EN],Servant ♯,SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D03-020[EN].jpg
WXDi-D03-021[EN],Deafening Inferno,SPELL,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D03-021[EN].jpg
WXDi-D04-001[EN],MC LION - Standby,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D04-001[EN].jpg
WXDi-D04-002[EN],MC LION - 1st Verse,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D04-002[EN].jpg
WXDi-D04-002S[EN],MC LION - 1st Verse,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D04-002S[EN].jpg
WXDi-D04-003[EN],MC LION - 2nd Verse,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D04-003[EN].jpg
WXDi-D04-003S[EN],MC LION - 2nd Verse,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D04-003S[EN].jpg
WXDi-D04-004[EN],MC LION - 3rd Verse,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D04-004[EN].jpg
WXDi-D04-004S[EN],MC LION - 3rd Verse,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D04-004S[EN].jpg
WXDi-D04-004D[EN],MC LION - 3rd Verse,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D04-004D[EN].jpg
WXDi-D04-005[EN],DJ LOVIT - Standby,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D04-005[EN].jpg
WXDi-D04-006[EN],DJ LOVIT - SCRATCH,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D04-006[EN].jpg
WXDi-D04-007[EN],DJ LOVIT - MIX,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D04-007[EN].jpg
WXDi-D04-008[EN],VJ WOLF - Standby,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D04-008[EN].jpg
WXDi-D04-009[EN],VJ WOLF - CUE,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D04-009[EN].jpg
WXDi-D04-010[EN],VJ WOLF - SYNC,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D04-010[EN].jpg
WXDi-D04-011[EN],Endless Punchline,PIECE,https://u.cubeupload.com/riokaru/WXDiD04011EN.jpg
WXDi-D04-011D[EN],Endless Punchline,PIECE,https://u.cubeupload.com/riokaru/WXDiD04011DEN.jpg
WXDi-D04-012[EN],"F - Lite, Code: Art",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D04-012[EN].jpg
WXDi-D04-013[EN],"Michael, Blessed Angel",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D04-013[EN].jpg
WXDi-D04-014[EN],"Amazoness, Jade General",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D04-014[EN].jpg
WXDi-D04-015[EN],"Athena, Blessed Angel",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D04-015[EN].jpg
WXDi-D04-016[EN],"Chandelier, Code: Art",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D04-016[EN].jpg
WXDi-D04-017[EN],"Flopsy, Phantom Terra Beast",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D04-017[EN].jpg
WXDi-D04-018[EN],"Triomphe, Code: Maze",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D04-018[EN].jpg
WXDi-D04-019[EN],"Babel, Code: Maze",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D04-019[EN].jpg
WXDi-D04-020[EN],Servant ♯,SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D04-020[EN].jpg
WXDi-D04-021[EN],Good Dig,SPELL,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D04-021[EN].jpg
WXDi-D05-001[EN],Newborn Dr. Tamago,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D05-001[EN].jpg
WXDi-D05-002[EN],Let's Go! Dr. Tamago,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D05-002[EN].jpg
WXDi-D05-002S[EN],Let's Go! Dr. Tamago,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D05-002S[EN].jpg
WXDi-D05-003[EN],You Can Do It! Dr. Tamago,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D05-003[EN].jpg
WXDi-D05-003S[EN],You Can Do It! Dr. Tamago,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D05-003S[EN].jpg
WXDi-D05-004[EN],Never Give Up! Dr. Tamago,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D05-004[EN].jpg
WXDi-D05-004S[EN],Never Give Up! Dr. Tamago,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D05-004S[EN].jpg
WXDi-D05-004D[EN],Never Give Up! Dr. Tamago,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D05-004D[EN].jpg
WXDi-D05-005[EN],Newborn Nova,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D05-005[EN].jpg
WXDi-D05-006[EN],Nova =Dirty=,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D05-006[EN].jpg
WXDi-D05-007[EN],Nova =Chopper=,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D05-007[EN].jpg
WXDi-D05-008[EN],Newborn Bang,LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D05-008[EN].jpg
WXDi-D05-009[EN],Bang =Crescendo=,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D05-009[EN].jpg
WXDi-D05-010[EN],Bang =Repeat=,ASSIST LRIG,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D05-010[EN].jpg
WXDi-D05-011[EN],Hanpanai ★ Destruction,PIECE,https://u.cubeupload.com/riokaru/WXDiD05011EN.jpg
WXDi-D05-011D[EN],Hanpanai ★ Destruction,PIECE,https://u.cubeupload.com/riokaru/WXDiD05011DEN.jpg
WXDi-D05-012[EN],"Sharkspeare, Azure Evil",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D05-012[EN].jpg
WXDi-D05-013[EN],"Curson, Blessed Evil",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D05-013[EN].jpg
WXDi-D05-014[EN],"Carmilla Screw, Azure Evil",SIGNI,https://www.takaratomy.co.jp/products/en.wixoss/card/thumb/WXDi-D05-014[EN].jpg
